i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration;Variation ou Taille liste
2;A5509.txt;recuit;55;greedy;4377;54;1134;9;20406;10000000;0.9999
2;A6009.txt;recuit;60;greedy;6329;59;1577;9;21306;10000000;0.9999
2;A6109.txt;recuit;61;greedy;4470;60;1072;10;22130;10000000;0.9999
2;A6208.txt;recuit;62;greedy;7106;61;1463;8;21330;10000000;0.9999
2;A6310.txt;recuit;63;greedy;5761;62;1479;10;22487;10000000;0.9999
2;A6409.txt;recuit;64;greedy;7632;63;1585;9;21697;10000000;0.9999
2;A6509.txt;recuit;65;greedy;5722;64;1288;9;22532;10000000;0.9999
2;A6909.txt;recuit;69;greedy;5513;68;1229;9;23327;10000000;0.9999
2;A8010.txt;recuit;80;greedy;11153;79;1997;10;26876;10000000;0.9999
3;A3205.txt;recuit;32;greedy;3740;31;831;5;13411;10000000;0.9999
3;A3305.txt;recuit;33;greedy;2618;32;684;5;13421;10000000;0.9999
3;A3306.txt;recuit;33;greedy;2544;32;754;6;14184;10000000;0.9999
3;A3405.txt;recuit;34;greedy;3155;33;804;5;13857;10000000;0.9999
3;A3605.txt;recuit;36;greedy;3896;35;857;5;14330;10000000;0.9999
3;A3705.txt;recuit;37;greedy;2755;36;676;5;14654;10000000;0.9999
3;A3706.txt;recuit;37;greedy;3812;36;984;6;15000;10000000;0.9999
3;A3805.txt;recuit;38;greedy;3075;37;822;6;15618;10000000;0.9999
3;A3905.txt;recuit;39;greedy;3618;38;966;6;15820;10000000;0.9999
3;A3906.txt;recuit;39;greedy;3489;38;837;6;15666;10000000;0.9999
3;A4406.txt;recuit;44;greedy;4168;43;1031;6;16660;10000000;0.9999
3;A4506.txt;recuit;45;greedy;4284;44;992;7;17437;10000000;0.9999
3;A4507.txt;recuit;45;greedy;5114;44;1285;7;17272;10000000;0.9999
3;A4607.txt;recuit;46;greedy;4039;45;993;7;17492;10000000;0.9999
3;A5307.txt;recuit;53;greedy;5026;52;1151;7;18754;10000000;0.9999
3;A5407.txt;recuit;54;greedy;5774;53;1227;7;19145;10000000;0.9999
3;A5509.txt;recuit;55;greedy;4377;54;1135;9;20362;10000000;0.9999
3;A6009.txt;recuit;60;greedy;6329;59;1541;9;21274;10000000;0.9999
3;A6109.txt;recuit;61;greedy;4470;60;1181;10;22053;10000000;0.9999
3;A6208.txt;recuit;62;greedy;7106;61;1415;8;21077;10000000;0.9999
3;A6310.txt;recuit;63;greedy;5761;62;1364;10;22472;10000000;0.9999
3;A6409.txt;recuit;64;greedy;7632;63;1537;9;21628;10000000;0.9999
3;A6509.txt;recuit;65;greedy;5722;64;1295;10;22803;10000000;0.9999
3;A6909.txt;recuit;69;greedy;5513;68;1272;9;22873;10000000;0.9999
3;A8010.txt;recuit;80;greedy;11153;79;2022;10;25797;10000000;0.9999
4;A3205.txt;recuit;32;greedy;3740;31;840;5;13112;10000000;0.9999
4;A3305.txt;recuit;33;greedy;2618;32;720;5;13607;10000000;0.9999
4;A3306.txt;recuit;33;greedy;2544;32;788;6;14081;10000000;0.9999
4;A3405.txt;recuit;34;greedy;3155;33;795;5;13746;10000000;0.9999
4;A3605.txt;recuit;36;greedy;3896;35;872;5;14301;10000000;0.9999
4;A3705.txt;recuit;37;greedy;2755;36;707;5;14320;10000000;0.9999
4;A3706.txt;recuit;37;greedy;3812;36;1030;7;15709;10000000;0.9999
4;A3805.txt;recuit;38;greedy;3075;37;829;5;14811;10000000;0.9999
4;A3905.txt;recuit;39;greedy;3618;38;878;5;15025;10000000;0.9999
4;A3906.txt;recuit;39;greedy;3489;38;851;6;15728;10000000;0.9999
4;A4406.txt;recuit;44;greedy;4168;43;1094;6;16494;10000000;0.9999
4;A4506.txt;recuit;45;greedy;4284;44;1045;7;17322;10000000;0.9999
4;A4507.txt;recuit;45;greedy;5114;44;1234;7;17311;10000000;0.9999
4;A4607.txt;recuit;46;greedy;4039;45;959;7;17657;10000000;0.9999
4;A5307.txt;recuit;53;greedy;5026;52;1033;7;18690;10000000;0.9999
4;A5407.txt;recuit;54;greedy;5774;53;1301;7;19361;10000000;0.9999
4;A5509.txt;recuit;55;greedy;4377;54;1120;9;20226;10000000;0.9999
4;A6009.txt;recuit;60;greedy;6329;59;1517;9;21284;10000000;0.9999
4;A6109.txt;recuit;61;greedy;4470;60;1072;10;22118;10000000;0.9999
4;A6208.txt;recuit;62;greedy;7106;61;1453;8;21245;10000000;0.9999
4;A6310.txt;recuit;63;greedy;5761;62;1403;10;22270;10000000;0.9999
4;A6409.txt;recuit;64;greedy;7632;63;1538;9;22469;10000000;0.9999
4;A6509.txt;recuit;65;greedy;5722;64;1364;10;22893;10000000;0.9999
4;A6909.txt;recuit;69;greedy;5513;68;1253;9;23269;10000000;0.9999
4;A8010.txt;recuit;80;greedy;11153;79;1936;10;26173;10000000;0.9999
5;A3205.txt;recuit;32;greedy;3740;31;787;5;13255;10000000;0.9999
5;A3305.txt;recuit;33;greedy;2618;32;707;5;13594;10000000;0.9999
5;A3306.txt;recuit;33;greedy;2544;32;780;6;14163;10000000;0.9999
5;A3405.txt;recuit;34;greedy;3155;33;809;5;13969;10000000;0.9999
5;A3605.txt;recuit;36;greedy;3896;35;898;5;14379;10000000;0.9999
5;A3705.txt;recuit;37;greedy;2755;36;699;5;14514;10000000;0.9999
5;A3706.txt;recuit;37;greedy;3812;36;1038;6;15069;10000000;0.9999
5;A3805.txt;recuit;38;greedy;3075;37;818;5;14963;10000000;0.9999
5;A3905.txt;recuit;39;greedy;3618;38;904;5;14999;10000000;0.9999
5;A3906.txt;recuit;39;greedy;3489;38;928;6;15862;10000000;0.9999
5;A4406.txt;recuit;44;greedy;4168;43;964;6;16714;10000000;0.9999
5;A4506.txt;recuit;45;greedy;4284;44;1016;7;17480;10000000;0.9999
5;A4507.txt;recuit;45;greedy;5114;44;1193;7;17331;10000000;0.9999
5;A4607.txt;recuit;46;greedy;4039;45;931;7;17586;10000000;0.9999
5;A5307.txt;recuit;53;greedy;5026;52;1145;7;18804;10000000;0.9999
5;A5407.txt;recuit;54;greedy;5774;53;1292;7;19385;10000000;0.9999
5;A5509.txt;recuit;55;greedy;4377;54;1184;9;21080;10000000;0.9999
5;A6009.txt;recuit;60;greedy;6329;59;1520;9;21478;10000000;0.9999
5;A6109.txt;recuit;61;greedy;4470;60;1168;10;21893;10000000;0.9999
5;A6208.txt;recuit;62;greedy;7106;61;1451;8;21109;10000000;0.9999
5;A6310.txt;recuit;63;greedy;5761;62;1377;10;22723;10000000;0.9999
5;A6409.txt;recuit;64;greedy;7632;63;1560;9;22358;10000000;0.9999
5;A6509.txt;recuit;65;greedy;5722;64;1301;10;22992;10000000;0.9999
5;A6909.txt;recuit;69;greedy;5513;68;1285;9;23009;10000000;0.9999
5;A8010.txt;recuit;80;greedy;11153;79;1985;10;25741;10000000;0.9999
6;A3205.txt;recuit;32;greedy;3740;31;835;5;13212;10000000;0.9999
6;A3305.txt;recuit;33;greedy;2618;32;685;5;13464;10000000;0.9999
6;A3306.txt;recuit;33;greedy;2544;32;774;6;14110;10000000;0.9999
6;A3405.txt;recuit;34;greedy;3155;33;822;5;13681;10000000;0.9999
6;A3605.txt;recuit;36;greedy;3896;35;849;5;14331;10000000;0.9999
6;A3705.txt;recuit;37;greedy;2755;36;722;5;14366;10000000;0.9999
6;A3706.txt;recuit;37;greedy;3812;36;1083;6;15083;10000000;0.9999
6;A3805.txt;recuit;38;greedy;3075;37;776;5;14776;10000000;0.9999
6;A3905.txt;recuit;39;greedy;3618;38;863;5;15135;10000000;0.9999
6;A3906.txt;recuit;39;greedy;3489;38;867;6;15804;10000000;0.9999
6;A4406.txt;recuit;44;greedy;4168;43;969;6;16759;10000000;0.9999
6;A4506.txt;recuit;45;greedy;4284;44;992;7;17311;10000000;0.9999
6;A4507.txt;recuit;45;greedy;5114;44;1267;7;17378;10000000;0.9999
6;A4607.txt;recuit;46;greedy;4039;45;1006;7;17620;10000000;0.9999
6;A5307.txt;recuit;53;greedy;5026;52;1108;7;18727;10000000;0.9999
6;A5407.txt;recuit;54;greedy;5774;53;1322;7;19277;10000000;0.9999
6;A5509.txt;recuit;55;greedy;4377;54;1132;9;20388;10000000;0.9999
6;A6009.txt;recuit;60;greedy;6329;59;1442;9;21587;10000000;0.9999
6;A6109.txt;recuit;61;greedy;4470;60;1192;10;22091;10000000;0.9999
6;A6208.txt;recuit;62;greedy;7106;61;1425;8;21266;10000000;0.9999
6;A6310.txt;recuit;63;greedy;5761;62;1364;10;22482;10000000;0.9999
6;A6409.txt;recuit;64;greedy;7632;63;1660;9;21784;10000000;0.9999
6;A6509.txt;recuit;65;greedy;5722;64;1278;9;22558;10000000;0.9999
6;A6909.txt;recuit;69;greedy;5513;68;1241;9;23324;10000000;0.9999
6;A8010.txt;recuit;80;greedy;11153;79;2059;10;26801;10000000;0.9999
7;A3205.txt;recuit;32;greedy;3740;31;847;5;13223;10000000;0.9999
7;A3305.txt;recuit;33;greedy;2618;32;674;5;13456;10000000;0.9999
7;A3306.txt;recuit;33;greedy;2544;32;768;6;14044;10000000;0.9999
7;A3405.txt;recuit;34;greedy;3155;33;826;5;13715;10000000;0.9999
7;A3605.txt;recuit;36;greedy;3896;35;862;5;14239;10000000;0.9999
7;A3705.txt;recuit;37;greedy;2755;36;701;5;14342;10000000;0.9999
7;A3706.txt;recuit;37;greedy;3812;36;1008;6;15063;10000000;0.9999
7;A3805.txt;recuit;38;greedy;3075;37;780;5;14680;10000000;0.9999
7;A3905.txt;recuit;39;greedy;3618;38;884;5;14985;10000000;0.9999
7;A3906.txt;recuit;39;greedy;3489;38;892;6;15772;10000000;0.9999
7;A4406.txt;recuit;44;greedy;4168;43;981;6;16769;10000000;0.9999
7;A4506.txt;recuit;45;greedy;4284;44;989;6;16894;10000000;0.9999
7;A4507.txt;recuit;45;greedy;5114;44;1238;7;17337;10000000;0.9999
7;A4607.txt;recuit;46;greedy;4039;45;1018;7;17636;10000000;0.9999
7;A5307.txt;recuit;53;greedy;5026;52;1119;7;18537;10000000;0.9999
7;A5407.txt;recuit;54;greedy;5774;53;1322;7;19021;10000000;0.9999
7;A5509.txt;recuit;55;greedy;4377;54;1176;9;20238;10000000;0.9999
7;A6009.txt;recuit;60;greedy;6329;59;1516;9;21347;10000000;0.9999
7;A6109.txt;recuit;61;greedy;4470;60;1146;10;21797;10000000;0.9999
7;A6208.txt;recuit;62;greedy;7106;61;1400;8;21401;10000000;0.9999
7;A6310.txt;recuit;63;greedy;5761;62;1435;10;22427;10000000;0.9999
7;A6409.txt;recuit;64;greedy;7632;63;1532;9;21955;10000000;0.9999
7;A6509.txt;recuit;65;greedy;5722;64;1310;10;22878;10000000;0.9999
7;A6909.txt;recuit;69;greedy;5513;68;1219;9;23154;10000000;0.9999
7;A8010.txt;recuit;80;greedy;11153;79;1953;10;25661;10000000;0.9999
8;A3205.txt;recuit;32;greedy;3740;31;787;5;13357;10000000;0.9999
8;A3305.txt;recuit;33;greedy;2618;32;681;5;13590;10000000;0.9999
8;A3306.txt;recuit;33;greedy;2544;32;802;6;14007;10000000;0.9999
8;A3405.txt;recuit;34;greedy;3155;33;813;5;13729;10000000;0.9999
8;A3605.txt;recuit;36;greedy;3896;35;844;5;13980;10000000;0.9999
8;A3705.txt;recuit;37;greedy;2755;36;735;5;14131;10000000;0.9999
8;A3706.txt;recuit;37;greedy;3812;36;986;6;15279;10000000;0.9999
8;A3805.txt;recuit;38;greedy;3075;37;768;5;14868;10000000;0.9999
8;A3905.txt;recuit;39;greedy;3618;38;863;5;14532;10000000;0.9999
8;A3906.txt;recuit;39;greedy;3489;38;904;6;15693;10000000;0.9999
8;A4406.txt;recuit;44;greedy;4168;43;997;6;16672;10000000;0.9999
8;A4506.txt;recuit;45;greedy;4284;44;995;7;17324;10000000;0.9999
8;A4507.txt;recuit;45;greedy;5114;44;1209;7;17461;10000000;0.9999
8;A4607.txt;recuit;46;greedy;4039;45;983;7;17524;10000000;0.9999
8;A5307.txt;recuit;53;greedy;5026;52;1161;7;18710;10000000;0.9999
8;A5407.txt;recuit;54;greedy;5774;53;1349;7;19287;10000000;0.9999
8;A5509.txt;recuit;55;greedy;4377;54;1189;9;20105;10000000;0.9999
8;A6009.txt;recuit;60;greedy;6329;59;1537;9;21297;10000000;0.9999
8;A6109.txt;recuit;61;greedy;4470;60;1124;10;22114;10000000;0.9999
8;A6208.txt;recuit;62;greedy;7106;61;1414;8;21311;10000000;0.9999
8;A6310.txt;recuit;63;greedy;5761;62;1479;10;22419;10000000;0.9999
8;A6409.txt;recuit;64;greedy;7632;63;1589;9;22370;10000000;0.9999
8;A6509.txt;recuit;65;greedy;5722;64;1311;10;22614;10000000;0.9999
8;A6909.txt;recuit;69;greedy;5513;68;1305;10;23595;10000000;0.9999
8;A8010.txt;recuit;80;greedy;11153;79;1938;10;26421;10000000;0.9999
9;A3205.txt;recuit;32;greedy;3740;31;939;5;13151;10000000;0.9999
9;A3305.txt;recuit;33;greedy;2618;32;715;5;13512;10000000;0.9999
9;A3306.txt;recuit;33;greedy;2544;32;751;6;14122;10000000;0.9999
9;A3405.txt;recuit;34;greedy;3155;33;798;5;13635;10000000;0.9999
9;A3605.txt;recuit;36;greedy;3896;35;869;5;14313;10000000;0.9999
9;A3705.txt;recuit;37;greedy;2755;36;712;5;14420;10000000;0.9999
9;A3706.txt;recuit;37;greedy;3812;36;1004;6;15131;10000000;0.9999
9;A3805.txt;recuit;38;greedy;3075;37;804;6;15592;10000000;0.9999
9;A3905.txt;recuit;39;greedy;3618;38;842;5;14899;10000000;0.9999
9;A3906.txt;recuit;39;greedy;3489;38;836;6;15705;10000000;0.9999
9;A4406.txt;recuit;44;greedy;4168;43;1037;6;16637;10000000;0.9999
9;A4506.txt;recuit;45;greedy;4284;44;1026;7;17352;10000000;0.9999
9;A4507.txt;recuit;45;greedy;5114;44;1221;7;17276;10000000;0.9999
9;A4607.txt;recuit;46;greedy;4039;45;1016;7;17665;10000000;0.9999
9;A5307.txt;recuit;53;greedy;5026;52;1182;7;18703;10000000;0.9999
9;A5407.txt;recuit;54;greedy;5774;53;1316;7;19152;10000000;0.9999
9;A5509.txt;recuit;55;greedy;4377;54;1142;9;20351;10000000;0.9999
9;A6009.txt;recuit;60;greedy;6329;59;1533;9;21344;10000000;0.9999
9;A6109.txt;recuit;61;greedy;4470;60;1114;10;22061;10000000;0.9999
9;A6208.txt;recuit;62;greedy;7106;61;1381;8;21502;10000000;0.9999
9;A6310.txt;recuit;63;greedy;5761;62;1465;10;22492;10000000;0.9999
9;A6409.txt;recuit;64;greedy;7632;63;1575;9;22227;10000000;0.9999
9;A6509.txt;recuit;65;greedy;5722;64;1318;10;22882;10000000;0.9999
9;A6909.txt;recuit;69;greedy;5513;68;1351;9;22900;10000000;0.9999
9;A8010.txt;recuit;80;greedy;11153;79;1980;10;26288;10000000;0.9999
