i;GraphName;Algorithm;N Colis;Graph Initial;x0 fitness;x0 Nb camions;xi fitness;xi Nb camions;Temps calcul (en ms);Max iteration (generation);Nb population;Taux mutation;Nombre des meilleurs gardes
0;A3405.txt;genetic;34;filltruck;2073;6;913;6;589;1000;100;0.7;50
1;A3405.txt;genetic;34;filltruck;2073;6;937;5;369;1000;100;0.7;50
2;A3405.txt;genetic;34;filltruck;2073;6;912;6;414;1000;100;0.7;50
3;A3405.txt;genetic;34;filltruck;2073;6;849;5;321;1000;100;0.7;50
4;A3405.txt;genetic;34;filltruck;2073;6;823;5;316;1000;100;0.7;50
5;A3405.txt;genetic;34;filltruck;2073;6;857;6;348;1000;100;0.7;50
6;A3405.txt;genetic;34;filltruck;2073;6;862;6;314;1000;100;0.7;50
7;A3405.txt;genetic;34;filltruck;2073;6;918;5;306;1000;100;0.7;50
8;A3405.txt;genetic;34;filltruck;2073;6;876;5;306;1000;100;0.7;50
9;A3405.txt;genetic;34;filltruck;2073;6;934;5;306;1000;100;0.7;50
10;A3405.txt;genetic;34;filltruck;2073;6;909;6;315;1000;100;0.7;50
11;A3405.txt;genetic;34;filltruck;2073;6;1001;6;372;1000;100;0.7;50
12;A3405.txt;genetic;34;filltruck;2073;6;901;6;328;1000;100;0.7;50
13;A3405.txt;genetic;34;filltruck;2073;6;860;5;311;1000;100;0.7;50
14;A3405.txt;genetic;34;filltruck;2073;6;872;6;315;1000;100;0.7;50
15;A3405.txt;genetic;34;filltruck;2073;6;938;5;306;1000;100;0.7;50
16;A3405.txt;genetic;34;filltruck;2073;6;918;6;313;1000;100;0.7;50
17;A3405.txt;genetic;34;filltruck;2073;6;917;5;317;1000;100;0.7;50
18;A3405.txt;genetic;34;filltruck;2073;6;880;5;311;1000;100;0.7;50
19;A3405.txt;genetic;34;filltruck;2073;6;865;5;321;1000;100;0.7;50
20;A3405.txt;genetic;34;filltruck;2073;6;843;5;314;1000;100;0.7;50
21;A3405.txt;genetic;34;filltruck;2073;6;859;5;309;1000;100;0.7;50
22;A3405.txt;genetic;34;filltruck;2073;6;906;6;321;1000;100;0.7;50
23;A3405.txt;genetic;34;filltruck;2073;6;852;6;315;1000;100;0.7;50
24;A3405.txt;genetic;34;filltruck;2073;6;983;6;315;1000;100;0.7;50
25;A3405.txt;genetic;34;filltruck;2073;6;841;5;312;1000;100;0.7;50
26;A3405.txt;genetic;34;filltruck;2073;6;990;5;305;1000;100;0.7;50
27;A3405.txt;genetic;34;filltruck;2073;6;826;5;310;1000;100;0.7;50
28;A3405.txt;genetic;34;filltruck;2073;6;948;5;309;1000;100;0.7;50
29;A3405.txt;genetic;34;filltruck;2073;6;902;5;312;1000;100;0.7;50
30;A3405.txt;genetic;34;filltruck;2073;6;919;6;306;1000;100;0.7;50
31;A3405.txt;genetic;34;filltruck;2073;6;906;5;308;1000;100;0.7;50
32;A3405.txt;genetic;34;filltruck;2073;6;856;5;321;1000;100;0.7;50
33;A3405.txt;genetic;34;filltruck;2073;6;832;5;312;1000;100;0.7;50
34;A3405.txt;genetic;34;filltruck;2073;6;981;5;305;1000;100;0.7;50
35;A3405.txt;genetic;34;filltruck;2073;6;840;5;310;1000;100;0.7;50
36;A3405.txt;genetic;34;filltruck;2073;6;909;5;308;1000;100;0.7;50
37;A3405.txt;genetic;34;filltruck;2073;6;879;5;320;1000;100;0.7;50
38;A3405.txt;genetic;34;filltruck;2073;6;903;5;317;1000;100;0.7;50
39;A3405.txt;genetic;34;filltruck;2073;6;952;5;317;1000;100;0.7;50
40;A3405.txt;genetic;34;filltruck;2073;6;858;5;320;1000;100;0.7;50
41;A3405.txt;genetic;34;filltruck;2073;6;849;5;319;1000;100;0.7;50
42;A3405.txt;genetic;34;filltruck;2073;6;935;6;318;1000;100;0.7;50
43;A3405.txt;genetic;34;filltruck;2073;6;881;5;326;1000;100;0.7;50
44;A3405.txt;genetic;34;filltruck;2073;6;893;5;317;1000;100;0.7;50
45;A3405.txt;genetic;34;filltruck;2073;6;949;5;313;1000;100;0.7;50
46;A3405.txt;genetic;34;filltruck;2073;6;936;5;305;1000;100;0.7;50
47;A3405.txt;genetic;34;filltruck;2073;6;844;5;314;1000;100;0.7;50
48;A3405.txt;genetic;34;filltruck;2073;6;913;5;313;1000;100;0.7;50
49;A3405.txt;genetic;34;filltruck;2073;6;891;5;308;1000;100;0.7;50
50;A3405.txt;genetic;34;filltruck;2073;6;964;6;314;1000;100;0.7;50
51;A3405.txt;genetic;34;filltruck;2073;6;991;5;309;1000;100;0.7;50
52;A3405.txt;genetic;34;filltruck;2073;6;916;5;310;1000;100;0.7;50
53;A3405.txt;genetic;34;filltruck;2073;6;883;6;328;1000;100;0.7;50
54;A3405.txt;genetic;34;filltruck;2073;6;824;5;320;1000;100;0.7;50
55;A3405.txt;genetic;34;filltruck;2073;6;817;5;314;1000;100;0.7;50
56;A3405.txt;genetic;34;filltruck;2073;6;895;5;336;1000;100;0.7;50
57;A3405.txt;genetic;34;filltruck;2073;6;907;5;316;1000;100;0.7;50
58;A3405.txt;genetic;34;filltruck;2073;6;899;5;311;1000;100;0.7;50
59;A3405.txt;genetic;34;filltruck;2073;6;858;5;314;1000;100;0.7;50
60;A3405.txt;genetic;34;filltruck;2073;6;930;5;308;1000;100;0.7;50
61;A3405.txt;genetic;34;filltruck;2073;6;944;5;308;1000;100;0.7;50
62;A3405.txt;genetic;34;filltruck;2073;6;888;5;308;1000;100;0.7;50
